Asia/Riyadh,Open,High,Low,Close,Volume
2026-06-05T12:53:00+03:00,1.16382,1.16387,1.16382,1.16386,45000000
2026-06-05T12:54:00+03:00,1.16389,1.16397,1.16389,1.16392,28800000
2026-06-05T12:55:00+03:00,1.16392,1.16398,1.16391,1.16391,45000000
2026-06-05T12:56:00+03:00,1.16392,1.16395,1.16391,1.16395,18900000
2026-06-05T12:57:00+03:00,1.16395,1.16398,1.16391,1.16392,40500000
2026-06-05T12:58:00+03:00,1.16394,1.16394,1.1639,1.16392,28350000
2026-06-05T12:59:00+03:00,1.16391,1.16391,1.16386,1.1639,44100000
2026-06-05T13:00:00+03:00,1.16389,1.16396,1.16389,1.16396,34200000
2026-06-05T13:01:00+03:00,1.16396,1.16398,1.16391,1.16392,25200000
2026-06-05T13:02:00+03:00,1.1639,1.16396,1.16386,1.16395,49860000
2026-06-05T13:03:00+03:00,1.16394,1.16397,1.16393,1.16394,30600000
2026-06-05T13:04:00+03:00,1.16394,1.16401,1.16392,1.164,52200000
2026-06-05T13:05:00+03:00,1.16398,1.16401,1.16398,1.16399,35550000
2026-06-05T13:06:00+03:00,1.16399,1.16401,1.16393,1.16393,55350000
2026-06-05T13:07:00+03:00,1.16391,1.16391,1.16388,1.16389,51750000
2026-06-05T13:08:00+03:00,1.16388,1.16394,1.16388,1.16394,35100000
2026-06-05T13:09:00+03:00,1.16392,1.16399,1.1639,1.16398,41310000
2026-06-05T13:10:00+03:00,1.16397,1.16401,1.16395,1.16397,19800000
2026-06-05T13:11:00+03:00,1.16398,1.164,1.16397,1.16398,12600000
2026-06-05T13:12:00+03:00,1.164,1.16404,1.164,1.16401,22500000
2026-06-05T13:13:00+03:00,1.164,1.16406,1.164,1.16401,28260000
2026-06-05T13:14:00+03:00,1.16402,1.16403,1.16398,1.16401,31500000
2026-06-05T13:15:00+03:00,1.16401,1.16402,1.16398,1.164,40950000
2026-06-05T13:16:00+03:00,1.16399,1.16404,1.16398,1.16403,35100000
2026-06-05T13:17:00+03:00,1.16403,1.16407,1.16399,1.164,47250000
2026-06-05T13:18:00+03:00,1.164,1.16402,1.16398,1.16398,13050000
2026-06-05T13:19:00+03:00,1.164,1.16401,1.164,1.16401,11700000
